-0.014507	0.028993	-0.033323	0.042228	-0.005394	-0.041116	-0.001015	0.013212	0.039907	-0.061647	0.102767	0.005425	0.023820	0.044122	-0.090702	-0.044417	-0.024163	0.105699	-0.008284	-0.006516	0.045869	0.021234	-0.119168	0.009457	-0.035316	0.033087	0.001249	0.037789	0.080568	0.153269	-0.030934	-0.025397	0.006741	-0.060047	0.011799	-0.012741	-0.008289	-0.014246	-0.035490	0.007910	-0.041036	0.046854	-0.024445	0.015196	0.059043	-0.136465	-0.013804	0.068642	-0.022497	0.070448	0.019731	0.088560	-0.098444	0.009198	0.024692	0.080006	-0.027467	-0.080510	0.016217	-0.018380	0.014898	0.110239	0.060341	0.038789	0.062857
0.107141	-0.112926	0.060641	-0.087355	0.014198	-0.031322	-0.024674	0.047689	0.073527	0.038848	-0.002692	0.031466	-0.054667	0.062622	-0.011488	0.034196	-0.101494	0.002949	0.077059	0.018264	0.010499	0.003183	-0.017233	0.042172	0.076680	0.088810	-0.029764	0.042869	0.078094	-0.045445	-0.015850	0.122086	-0.006118	0.030089	-0.048082	0.028955	-0.044657	-0.005817	-0.007844	0.128012	-0.084217	0.111189	-0.066552	0.046917	0.018467	-0.075474	0.100333	-0.016600	0.086105	0.033034	-0.099383	0.138983	0.020370	-0.038004	0.028915	0.041102	-0.016607	-0.075073	0.016181	0.010026	-0.163336	-0.010367	-0.021879	-0.044093	-0.016657
-0.076305	-0.080676	-0.000221	-0.089608	-0.014222	0.039147	0.053484	0.066073	-0.017596	-0.010655	0.061410	0.038433	0.016702	-0.011402	-0.021076	0.061125	0.017931	-0.062391	0.009478	-0.068602	-0.041423	0.008463	0.026731	-0.033791	0.013056	-0.096172	0.103064	-0.009781	-0.029546	0.055817	0.079119	-0.010077	0.032709	-0.045359	-0.041668	0.080164	0.024584	-0.013819	-0.052456	-0.004622	0.030906	0.054568	-0.042473	0.061915	-0.005119	-0.038741	0.015267	0.046994	-0.090200	-0.049066	-0.024320	-0.001414	0.053587	0.074448	-0.072578	0.032690	-0.002203	0.042081	0.037292	0.043570	0.053111	-0.058644	-0.028993	0.005771	0.078262
0.013015	-0.075086	-0.035028	-0.098912	0.023729	-0.030011	-0.004389	0.081587	0.066031	-0.100273	-0.014483	-0.020515	-0.017441	-0.011737	-0.058662	-0.026861	-0.114941	0.054842	0.062565	0.052454	-0.037114	-0.044600	-0.057364	-0.062758	-0.006698	0.035226	0.020021	-0.016397	0.052832	0.084160	0.102331	0.026739	-0.029977	0.014872	-0.019989	0.061510	0.038895	0.025162	-0.083950	-0.006421	-0.037195	0.020957	0.018982	-0.007118	0.100915	-0.006524	0.005546	0.008646	0.057376	-0.029857	-0.042570	0.027894	0.038471	-0.039013	0.006655	0.043889	0.000385	-0.029604	-0.002590	0.060625	0.024462	-0.163898	0.000482	0.009071	0.045685
-0.007838	0.035926	-0.026181	0.024890	-0.017860	-0.026345	0.000194	-0.013537	0.041287	0.032539	0.005807	0.022542	0.025593	0.001709	-0.045653	0.006100	-0.009740	-0.007268	0.038243	0.010734	-0.007625	-0.037756	-0.020087	-0.029586	-0.021534	0.025072	0.021936	-0.059057	0.036404	0.041253	0.049783	-0.004051	0.056181	0.029080	-0.041341	0.013342	0.015707	-0.031339	0.019865	-0.021121	0.012126	-0.065223	0.023587	-0.009501	0.022119	0.008123	-0.007181	-0.080417	-0.038724	-0.012690	-0.040289	-0.042750	-0.021146	0.026556	-0.002146	0.009510	0.043025	-0.019635	0.004021	-0.029377	0.045781	-0.017684	-0.022587	0.018865	0.035299
0.050101	-0.047741	0.017301	-0.069701	-0.043061	0.002314	0.038414	0.002081	0.114487	0.007148	0.011387	0.002678	0.055496	0.037861	0.055237	0.009661	0.131581	0.016970	0.092224	0.060698	-0.172772	0.046369	-0.041704	-0.004593	0.092779	-0.064543	-0.022186	0.012615	-0.053602	-0.015070	0.022321	-0.094371	-0.008153	-0.040237	-0.038451	-0.001336	0.010737	0.017192	0.013720	0.017422	0.068207	0.076855	-0.050223	0.041700	0.041158	-0.114821	-0.008586	-0.024762	0.131812	0.035176	-0.018964	0.027645	-0.068734	-0.092954	-0.032717	-0.014357	-0.056870	0.063122	-0.048092	-0.083476	0.004109	0.114130	-0.087926	0.031452	0.017357
-0.008409	0.030820	0.004676	0.038046	0.154343	-0.082601	0.035166	0.041073	0.031128	-0.101624	0.045729	-0.014786	-0.026339	-0.003392	-0.061907	-0.048043	0.011548	0.034515	0.044275	-0.106777	-0.078182	-0.063745	-0.059521	0.001441	0.006737	0.063360	0.038378	0.084260	-0.010172	0.063181	0.027018	-0.050074	-0.001416	-0.064093	0.029089	-0.016576	-0.082244	0.004263	0.031104	0.052442	-0.010201	-0.042614	-0.039292	0.088870	-0.022209	-0.063118	0.009034	0.036820	-0.000889	0.011106	0.018532	0.085334	-0.079323	-0.026599	-0.028991	-0.048011	-0.041946	-0.030711	-0.020694	0.031108	0.029545	0.099388	-0.013891	0.083789	0.037357
-0.084597	-0.021751	-0.013718	0.034883	0.020492	-0.018061	-0.000063	0.001612	-0.003506	-0.003520	-0.013851	0.031707	0.004577	-0.037650	-0.006756	0.053479	-0.041652	0.014862	0.029017	-0.010644	-0.010045	0.007257	-0.015888	0.000850	-0.038428	0.026213	0.128454	0.026527	0.059133	0.004327	-0.002322	-0.019389	0.056667	0.030674	-0.064287	-0.016025	-0.018104	-0.031390	0.023079	-0.050259	0.037509	0.053449	0.032471	0.049874	0.001968	0.033883	0.040809	-0.041668	-0.017098	0.010383	-0.030689	0.000405	-0.004497	0.012636	0.024176	-0.032284	0.046784	0.037119	0.032505	-0.086337	-0.005311	-0.040960	-0.048701	0.008250	-0.024396
-0.044496	-0.052596	-0.018923	-0.067786	-0.016564	0.002214	0.019381	0.007331	0.075181	-0.026807	-0.006005	-0.026203	0.062593	-0.040445	0.003843	0.049539	-0.042582	-0.020016	0.006525	-0.012382	0.013987	-0.018275	0.059575	-0.034505	-0.035735	-0.040678	0.066943	-0.008690	-0.063578	-0.027159	0.100893	0.021440	-0.045850	0.005197	0.001621	0.004898	0.002239	0.032344	-0.078241	0.048431	0.096564	-0.015055	-0.007882	-0.025895	-0.045534	0.089645	-0.028145	-0.034814	-0.005902	-0.080147	-0.002499	0.012414	-0.005327	0.065704	-0.016220	-0.011492	-0.045540	0.036443	0.003247	-0.004607	0.046627	-0.056501	0.009278	0.025956	0.005549
-0.063844	0.037616	-0.030360	-0.054963	0.084800	0.043207	0.042214	0.002041	-0.061208	-0.043651	0.010783	-0.039037	-0.061190	-0.001849	0.004900	-0.026175	-0.009348	-0.002216	0.028297	-0.013034	-0.083812	0.016367	-0.000131	0.021133	0.006350	-0.004239	-0.006066	0.021223	0.010999	0.062643	-0.003920	-0.035600	-0.009326	-0.096816	0.026055	-0.029398	0.042899	0.047307	-0.109105	0.001858	0.097756	0.035637	-0.117903	-0.068771	-0.041911	-0.096166	-0.061170	0.018772	0.056429	-0.043216	0.025096	0.092587	-0.081117	-0.085702	-0.080047	-0.039552	-0.037879	0.034545	0.007477	0.009908	0.057199	0.099729	0.007914	0.033050	0.034388
-0.005572	-0.076599	0.014776	0.030216	0.049739	0.056298	0.062300	0.058342	-0.039889	-0.086703	0.037869	0.057010	-0.123261	0.093468	0.036152	-0.010461	0.077880	0.054838	0.031643	-0.043175	-0.042080	-0.057630	0.013001	-0.029394	0.072557	-0.171274	-0.006291	-0.080061	-0.025135	-0.001706	0.038990	-0.045921	0.037482	0.023159	-0.013078	0.015919	0.151520	0.023565	-0.114199	0.010094	-0.033171	0.014489	-0.128181	-0.018825	0.002270	0.045999	0.035334	0.075528	0.027461	0.029453	-0.042724	-0.024369	0.073305	-0.054584	-0.019207	0.074958	-0.054216	0.049768	-0.042654	0.087308	-0.049744	-0.014289	-0.043170	-0.014222	-0.055149
-0.035256	-0.055120	0.010525	0.053391	0.045642	0.064508	-0.002290	0.037163	-0.043806	-0.034561	-0.007673	0.065678	0.016757	-0.009822	-0.000860	0.023109	-0.046142	0.038034	-0.026664	0.028216	0.040574	0.032183	0.054963	-0.015258	-0.037183	-0.051100	-0.040402	0.009914	0.053288	0.041471	-0.027097	-0.058634	0.077517	-0.058618	-0.001272	0.034051	-0.064189	0.000966	-0.100310	0.021372	0.046707	0.035637	-0.079248	0.009244	0.003622	0.061012	0.092995	0.096317	-0.045892	0.007320	-0.011159	0.024263	0.032397	0.032776	0.086023	0.041348	0.030596	-0.145951	-0.000230	-0.019792	0.047560	-0.076425	0.016247	-0.002351	0.037371
0.111339	-0.043852	-0.090319	-0.031742	-0.036920	0.056001	0.019962	0.018485	0.057212	0.016244	-0.007827	-0.009509	0.044776	0.029455	-0.051759	0.034738	0.055310	0.020627	-0.003134	0.073790	0.029571	0.014357	-0.006453	-0.046621	-0.029854	-0.010360	0.018815	-0.018567	0.046382	0.034088	0.036076	0.093501	-0.016614	0.006089	-0.024611	0.041941	0.091270	-0.032871	-0.066997	0.027919	0.016983	-0.156565	0.002084	-0.043852	0.121122	-0.027953	0.061028	0.025587	-0.052891	0.107742	-0.023960	-0.006079	-0.030640	0.083903	-0.010692	0.065008	-0.019250	-0.103864	-0.006976	-0.015281	0.021054	-0.004704	-0.013684	0.091397	-0.009741
0.024694	0.029829	0.027064	0.009170	0.056177	0.007846	-0.027560	0.012124	0.001759	-0.114150	0.013267	-0.014767	-0.013542	-0.021996	-0.007634	-0.066502	0.007290	0.041744	0.008848	0.017680	-0.066248	-0.013170	-0.023211	-0.030758	-0.017887	0.015224	-0.040467	0.007382	-0.007661	0.042338	0.024379	-0.028164	0.003704	-0.019055	0.070585	-0.032423	-0.049103	0.027679	0.001482	-0.010282	-0.004266	-0.039759	-0.029027	-0.008339	0.013611	0.007893	0.001869	0.039595	0.018163	-0.016427	0.038327	-0.027249	-0.029786	-0.078009	-0.015562	0.005010	-0.009027	-0.028160	-0.015344	0.033664	0.014433	-0.006598	0.003891	-0.000777	0.050695
0.016031	0.065524	0.045776	0.027789	-0.005839	-0.028519	-0.058416	0.010069	0.030489	-0.112369	0.056410	0.024741	0.045550	0.030524	-0.092317	-0.041111	-0.028259	0.019937	0.013580	-0.054804	0.009890	-0.113924	-0.005246	0.022771	0.028945	-0.013431	-0.109100	-0.025163	0.034390	0.046500	-0.049008	-0.048463	0.052398	0.037958	-0.004487	-0.022858	-0.024819	-0.051587	0.058635	-0.015797	-0.129954	0.015933	-0.016811	0.013829	0.002238	-0.073383	-0.074576	0.056887	0.016822	0.002480	-0.043274	-0.001531	0.005033	-0.170870	0.037308	0.061827	0.037330	-0.083125	-0.056448	0.049939	-0.037637	0.093427	0.022481	0.012096	0.092364
0.014035	-0.002812	0.027494	0.091549	0.048403	0.007998	0.005695	-0.039780	-0.046485	0.030455	0.013478	0.013398	-0.098321	-0.003291	0.072476	-0.068050	0.055302	0.055609	0.027364	0.034175	-0.030309	0.036659	-0.010539	0.005756	-0.032220	-0.018712	-0.006652	-0.024564	-0.002636	-0.010672	0.004208	-0.031958	0.031860	-0.012841	0.048049	-0.104621	0.036369	0.069197	-0.034532	0.031098	0.042145	-0.047656	-0.093157	-0.038950	-0.036281	0.112692	0.083477	-0.021746	0.014254	0.033703	0.022025	-0.009947	-0.021827	0.050055	-0.027603	-0.021845	-0.087488	0.018569	0.023477	-0.050679	-0.031415	0.023034	-0.008040	-0.032410	-0.056471
0.035738	-0.020409	-0.031847	0.001737	0.020200	0.007082	-0.014978	0.017955	-0.027024	-0.020846	-0.079357	-0.033413	0.000228	-0.030334	-0.023759	0.030786	-0.079512	0.053557	-0.020784	0.037085	0.028684	-0.030549	0.057304	0.004576	-0.038035	0.081810	-0.056546	0.050179	0.058192	-0.038514	-0.087851	0.013308	-0.030460	0.036194	-0.020141	-0.025689	-0.024634	-0.003865	-0.036787	-0.019942	0.027530	-0.041010	0.076028	-0.050468	0.023573	0.013717	0.038041	0.007406	0.020908	0.007642	-0.025517	-0.015271	0.014680	-0.040481	0.061124	-0.031660	0.047657	-0.075863	-0.008478	-0.009197	-0.014759	-0.046606	-0.009835	0.047273	-0.004580
0.028206	-0.079462	0.030384	-0.107203	-0.048110	0.006768	-0.037959	0.037128	-0.020008	-0.017022	0.031155	0.056582	-0.025969	-0.001509	-0.040016	0.043692	-0.013362	-0.016500	0.036014	-0.041131	-0.042101	-0.027041	0.041166	-0.015293	0.043997	0.007391	0.001489	-0.011211	-0.000785	-0.027520	-0.059152	0.011269	0.049925	0.096873	-0.062824	-0.010545	0.000581	-0.071008	0.014411	-0.000615	0.003145	0.022805	0.051470	0.005768	-0.020720	-0.041473	0.142893	0.020209	-0.050804	0.005779	-0.024624	0.007792	0.024991	-0.002172	-0.055040	0.045559	0.029916	-0.024248	0.006084	0.057624	-0.051622	-0.093642	-0.093324	0.017854	-0.029701
-0.097767	0.119302	-0.029170	0.094500	0.002533	-0.023917	-0.021920	-0.004405	-0.072282	0.001719	0.034163	-0.008597	-0.012821	0.014673	-0.035436	-0.054256	0.000367	-0.029172	-0.023691	-0.064159	-0.021320	-0.016180	-0.044040	-0.009424	0.055898	-0.002964	-0.010686	0.001665	0.021691	0.059268	-0.022214	-0.005140	-0.026284	-0.022937	0.027152	-0.031751	0.060781	0.001041	-0.042742	0.006376	-0.069522	-0.005856	0.038655	-0.029969	0.008449	0.000016	-0.030513	-0.015965	0.081936	0.026211	0.056393	0.084028	-0.001549	-0.057658	-0.044916	0.015123	-0.010890	0.046460	-0.035920	-0.011962	0.046556	0.066147	0.038360	-0.036376	-0.088372
0.082372	-0.065262	0.063719	-0.025539	0.014148	-0.014053	-0.101097	0.017488	0.067893	-0.021316	-0.047612	0.025475	-0.018697	-0.026516	-0.011885	-0.010440	-0.017794	0.154128	0.046788	-0.002335	0.078088	0.046602	0.028420	0.008096	0.045424	-0.044078	-0.023817	-0.083629	-0.032493	-0.123356	-0.085894	0.023470	0.017329	0.087882	-0.029055	-0.029097	-0.021144	0.012998	0.019495	-0.043568	0.000485	0.041500	0.066854	-0.010777	-0.053152	0.095332	-0.013473	-0.024426	0.020539	0.010179	-0.059859	-0.021558	0.004564	-0.046651	0.095828	-0.008574	0.022737	0.012290	0.011259	0.058507	-0.107519	-0.091780	-0.012848	-0.069638	-0.123962
-0.010254	-0.023770	-0.035084	0.007554	-0.033358	0.044382	0.028187	0.008063	0.049916	0.076095	0.050259	0.003716	0.103862	-0.019587	0.052445	-0.022961	0.131663	0.047312	-0.081246	0.053487	0.051124	0.199251	-0.101632	-0.127448	0.009431	-0.003789	0.063069	-0.007330	-0.056895	0.017724	0.008811	0.017614	-0.016997	-0.061315	-0.045261	-0.009479	-0.023549	0.099777	-0.017810	-0.019865	0.090106	-0.020513	0.055160	0.037668	0.064062	0.006974	0.050751	-0.026838	-0.015250	0.030689	0.004971	-0.009364	-0.032873	0.134740	-0.009924	0.100643	-0.035255	0.019441	-0.053047	-0.098287	0.024173	-0.038788	-0.018406	-0.045409	-0.000449
0.010702	0.017374	-0.015441	0.011805	0.027986	-0.009919	0.013572	0.034753	0.036810	0.026303	-0.064300	-0.037762	0.022891	0.011824	-0.003069	-0.069668	-0.007772	-0.006876	-0.010312	0.047870	-0.083082	0.036182	-0.024433	-0.066467	0.022305	0.064751	-0.024414	0.162574	0.057538	0.090056	0.033835	0.055677	-0.078357	-0.028842	0.009564	0.015347	-0.015097	0.070702	-0.002041	-0.021504	-0.076902	-0.068199	0.127406	0.043822	0.136046	0.012487	-0.002967	0.022532	0.072661	0.076627	0.028498	0.023185	0.017516	-0.003056	-0.005338	-0.031829	0.013392	-0.026385	0.045576	-0.014254	0.025372	0.004375	-0.024607	-0.033260	0.031836
0.046075	0.019734	-0.065732	-0.042755	0.035063	0.031161	0.063816	0.014861	0.059624	0.029791	-0.050259	-0.061768	-0.072567	0.054885	0.041110	-0.043618	0.053918	-0.002791	-0.016205	0.001447	-0.058655	0.023768	-0.016597	-0.032096	0.002546	-0.016216	-0.057206	-0.098081	0.015075	0.009092	0.014020	0.020359	-0.071085	-0.086738	0.027724	0.011118	0.069897	0.128386	-0.078846	0.029238	0.062792	-0.042729	-0.017550	-0.070634	0.034848	-0.072193	-0.004412	0.004169	0.119683	-0.106430	0.014422	-0.008330	0.030234	-0.038658	-0.054281	0.008282	0.011668	-0.017345	0.000256	0.006414	0.070962	-0.139072	0.026543	0.002243	0.053448
0.023529	-0.002885	0.004362	-0.186807	-0.006278	-0.120907	0.069773	-0.032510	0.034947	0.082971	0.038981	-0.035867	0.028741	0.047263	0.076365	-0.002634	0.066805	0.047589	-0.054544	-0.064425	0.049553	-0.033599	-0.049838	0.016968	0.007772	0.102709	-0.030625	0.055792	-0.058924	0.012994	0.019969	0.025179	-0.041963	0.005498	0.016644	0.014767	0.039534	-0.014486	0.116078	-0.022275	-0.011176	0.002167	0.109340	0.087011	0.050913	-0.098439	0.053073	-0.014450	-0.049198	0.069249	0.063912	0.032984	0.047403	0.038780	-0.075625	0.083992	-0.024445	-0.050671	-0.080009	-0.000463	0.034425	-0.011449	-0.022459	0.011179	0.016172
0.101567	-0.045954	-0.078454	0.010744	0.041197	0.139525	0.025745	-0.031942	0.087886	0.034648	-0.043748	-0.022410	-0.020232	0.043484	0.011574	-0.029346	0.017137	-0.047180	0.012826	0.066819	0.002722	0.157809	0.086216	0.036463	-0.015495	-0.040417	-0.011140	0.007438	0.039466	-0.020592	-0.002553	0.075889	-0.027578	-0.127068	0.006827	0.067242	-0.064517	-0.004233	-0.120632	0.005903	0.145269	0.087025	-0.065210	-0.081162	-0.021914	-0.064892	-0.064318	0.025092	-0.007299	-0.023762	-0.006716	0.092146	-0.140612	0.017864	0.005704	0.000896	0.004465	-0.004829	0.074897	0.027743	0.032508	0.030332	0.037912	0.029480	-0.024298
-0.034964	0.058355	0.032566	-0.097916	-0.016633	-0.054564	-0.096075	-0.013823	0.016757	-0.047916	-0.012650	-0.009781	0.030163	-0.057540	-0.054252	-0.029081	-0.027327	0.038601	0.002205	-0.006428	0.037272	-0.045959	-0.029845	-0.012096	-0.006278	0.024593	-0.027129	-0.049257	0.009944	0.038571	0.011656	0.087204	0.003677	0.110066	0.022451	-0.074455	0.044032	0.017752	0.023937	-0.033376	-0.046040	-0.006257	0.059859	-0.040274	0.008902	0.068472	0.040275	-0.065548	0.059639	0.036845	0.008806	0.073124	0.008289	-0.089408	-0.060779	0.060547	-0.008932	-0.033394	-0.023194	0.012508	-0.021796	-0.027317	-0.025002	-0.035445	-0.065056
0.040018	-0.031437	-0.041074	0.033576	0.071550	0.019348	0.013430	-0.022541	0.021847	0.053325	-0.092365	-0.046727	-0.024473	0.013323	-0.013470	0.023128	-0.045021	0.036192	0.043217	0.081328	0.023934	0.045633	-0.055523	0.030361	-0.041102	0.034521	0.008281	0.063513	0.093600	0.006327	-0.010773	0.049195	-0.054503	0.055492	-0.027901	-0.015058	0.065048	0.031477	0.003577	0.014804	-0.047778	-0.044300	-0.047222	0.026953	0.049271	-0.045255	-0.015800	0.013244	0.027017	0.100528	-0.060106	0.018108	0.000228	-0.001818	0.030955	-0.041721	0.007262	0.029169	-0.046780	-0.047428	-0.092865	0.076959	-0.055906	0.111768	-0.024945
0.091968	0.064246	-0.001153	-0.151578	-0.023540	-0.064053	-0.043343	-0.053228	0.166116	0.124588	-0.006187	-0.040721	-0.060825	-0.032850	-0.048967	-0.025379	0.068956	-0.105352	0.031419	-0.005241	-0.014528	-0.028066	-0.092458	0.013703	0.005527	0.051389	0.022891	-0.157635	0.001281	0.029946	0.022190	0.117849	-0.031284	0.063197	0.000960	0.000784	0.070732	-0.009994	0.100833	-0.042018	-0.012783	0.042244	0.055865	-0.042594	-0.009022	-0.075466	-0.062526	-0.184747	0.069216	-0.112143	-0.028307	-0.019484	-0.026996	-0.058208	-0.061750	0.012978	-0.001657	0.170917	0.025909	0.004674	-0.041498	0.005276	0.030679	-0.018662	0.033483
-0.005596	0.026422	0.012291	0.044894	0.007193	-0.035826	0.003891	0.029887	0.058073	0.014961	0.037463	0.051432	-0.010488	0.010224	-0.019269	-0.065947	0.066362	0.025328	-0.036026	-0.022124	0.019683	0.017600	-0.063945	-0.109904	0.027345	0.020091	-0.001078	-0.056763	0.002127	0.064250	0.006738	0.024362	0.030390	-0.006099	-0.007537	-0.009098	0.020129	0.065168	0.024104	0.022111	-0.026232	-0.042294	0.036672	0.010763	0.027753	0.050236	-0.014625	-0.039881	0.051462	-0.000410	-0.003359	-0.006920	-0.023458	0.032455	0.009613	0.056080	-0.004559	0.020652	-0.000442	-0.039335	0.010047	-0.022749	0.023268	-0.064174	-0.011697
